customer_id,age,tenure_months,monthly_spend,orders_last_90d,avg_order_value,days_since_last_order,support_tickets_90d,refund_rate,discount_usage_rate,sessions_last_30d,email_open_rate,payment_failures_90d,late_delivery_count,satisfaction_score,mobile_app_user,membership_tier,acquisition_channel,region,preferred_payment_method,churned
CUST103058,27.0,21,5528.82,4,4146.62,48,1.0,0.117,0.179,7,0.568,2,2,4.4,Yes,Silver,Organic,West,COD,1
CUST100649,30.0,37,1505.54,2,2258.31,56,0.0,0.35,0.464,11,0.669,0,0,4.4,Yes,Bronze,Paid Search,South,UPI,0
CUST101546,18.0,32,2991.13,2,4486.7,30,0.0,0.079,0.287,8,0.533,1,2,3.8,No,Gold,Paid Search,South,COD,0
CUST104756,36.0,22,1071.34,0,1442.23,49,3.0,0.04,0.24,15,0.588,0,1,4.3,No,Silver,Referral,Central,NetBanking,1
CUST103560,41.0,38,1823.72,4,1367.79,61,1.0,0.005,0.486,16,0.57,0,1,4.5,Yes,Bronze,Social,East,Wallet,0
CUST103886,24.0,14,1536.86,3,1536.86,49,1.0,0.019,0.247,10,0.737,2,1,3.2,Yes,Bronze,Referral,North,UPI,0
CUST103741,26.0,19,2651.52,5,,67,1.0,0.008,0.375,10,0.731,1,1,3.8,Yes,Bronze,Social,South,UPI,1
CUST100630,50.0,13,1771.8,6,885.9,40,4.0,0.204,0.406,11,0.718,1,1,4.5,No,Bronze,Email,North,Card,0
CUST100672,27.0,25,936.89,5,562.13,64,0.0,0.078,0.288,14,0.351,0,1,3.6,No,Silver,Paid Search,North,NetBanking,0
CUST101249,18.0,11,809.89,4,607.42,66,,0.109,0.242,12,0.889,1,1,2.7,Yes,Silver,Paid Search,South,Card,1
CUST100482,35.0,51,2647.27,1,6000.0,24,0.0,0.121,0.159,9,0.662,1,1,4.1,Yes,Silver,Paid Search,North,Wallet,0
CUST101584,33.0,55,570.42,5,342.25,95,2.0,0.043,0.62,9,0.269,0,1,3.2,Yes,Silver,Paid Search,East,UPI,1
CUST103074,47.0,47,1206.51,4,904.88,24,1.0,0.008,0.394,12,0.762,1,1,4.2,No,Bronze,Organic,West,Card,0
CUST104627,42.0,19,1152.73,3,1152.73,18,1.0,0.101,0.705,8,0.8,0,0,3.6,Yes,Bronze,Paid Search,West,Card,1
CUST103038,26.0,18,3037.61,3,3037.61,45,0.0,0.134,0.151,5,0.852,0,1,,Yes,Silver,Social,Central,Wallet,1
CUST101462,25.0,23,2168.1,5,1300.86,71,1.0,0.051,0.469,15,0.758,2,2,5.0,Yes,Silver,Email,West,UPI,0
CUST103929,26.0,9,1679.47,12,419.87,89,1.0,0.078,0.415,9,0.663,0,1,3.0,Yes,Gold,Referral,South,Card,0
CUST103621,28.0,10,1849.02,7,792.44,29,3.0,0.171,0.166,10,0.342,2,0,5.0,No,Bronze,Paid Search,West,Card,0
CUST102578,47.0,8,740.69,6,370.34,97,3.0,0.01,0.435,11,0.707,0,1,3.3,Yes,Silver,Paid Search,West,UPI,0
CUST103801,27.0,21,1777.21,4,,61,0.0,0.055,0.139,10,0.486,1,0,4.9,Yes,Gold,Social,West,NetBanking,0
CUST100049,35.0,9,857.35,8,321.51,44,1.0,0.074,0.316,5,0.772,1,0,4.4,Yes,Silver,Social,West,Wallet,0
CUST104289,38.0,36,2450.76,3,2450.76,27,1.0,0.011,0.53,7,0.761,0,0,2.9,Yes,Bronze,Paid Search,Central,Card,0
CUST103344,19.0,12,1985.19,5,1191.11,40,0.0,0.236,0.193,7,0.87,0,2,4.6,Yes,Bronze,Partner,East,UPI,0
CUST100858,18.0,13,,2,1924.35,56,1.0,0.042,0.56,1,0.763,1,0,5.0,No,Silver,Referral,West,UPI,0
CUST101072,32.0,29,3584.84,3,3584.84,32,4.0,0.14,0.4,9,0.674,0,0,4.7,Yes,Gold,Referral,West,Card,0
CUST100719,24.0,29,2693.8,5,1616.28,51,1.0,0.01,0.181,11,0.971,1,0,3.4,Yes,Bronze,Paid Search,North,Card,0
CUST103717,38.0,30,2111.49,8,791.81,43,0.0,0.086,0.334,12,0.844,0,0,3.2,Yes,Gold,Organic,North,NetBanking,1
CUST102631,24.0,37,3726.61,6,1863.3,33,2.0,0.136,0.887,11,0.801,0,1,3.6,No,Silver,Paid Search,South,UPI,0
CUST104873,22.0,39,2399.54,4,1799.66,45,0.0,0.042,0.315,12,0.631,0,0,3.3,Yes,Silver,Organic,Central,UPI,1
CUST101660,58.0,18,2251.66,5,1351.0,115,2.0,0.068,0.253,6,0.62,0,0,4.0,Yes,Bronze,Organic,East,UPI,0
CUST101656,38.0,34,2954.8,7,1266.34,32,1.0,0.141,0.094,13,0.616,1,0,2.9,No,Silver,Organic,South,UPI,0
CUST102425,45.0,17,1357.85,7,581.94,36,0.0,0.039,0.684,5,0.775,0,0,3.5,Yes,Silver,Paid Search,Central,Card,0
CUST103524,25.0,3,1778.64,3,1778.64,27,4.0,0.015,0.28,10,0.642,0,0,3.6,No,Bronze,Social,North,UPI,1
CUST104229,43.0,10,2420.82,5,1452.49,67,1.0,0.045,0.311,9,0.775,1,2,3.4,No,Bronze,Organic,North,UPI,0
CUST104974,30.0,6,1436.62,3,1436.62,24,0.0,0.222,0.269,8,0.874,0,1,4.1,Yes,Gold,Paid Search,West,NetBanking,0
CUST103309,30.0,4,764.32,7,327.57,97,0.0,0.102,0.304,13,0.93,1,0,5.0,Yes,Silver,Partner,Central,Wallet,0
CUST104476,37.0,43,2270.2,3,2270.2,80,3.0,0.107,0.116,8,0.875,0,1,3.7,Yes,Bronze,Organic,East,UPI,0
CUST103305,39.0,4,1227.36,0,990.74,83,1.0,0.014,0.199,3,0.706,0,0,5.0,Yes,Bronze,Organic,South,Wallet,1
CUST104751,37.0,14,2951.96,8,1106.99,82,2.0,0.216,0.3,9,0.531,0,0,4.1,Yes,Bronze,Organic,West,Card,0
CUST104126,44.0,41,2037.04,4,1527.78,88,0.0,0.129,0.372,5,0.584,2,1,3.7,Yes,Platinum,Social,West,Wallet,1
CUST102606,24.0,19,2833.45,5,1700.07,80,1.0,0.044,0.445,8,0.384,0,1,3.9,Yes,Silver,Email,Central,NetBanking,0
CUST101385,35.0,67,1996.38,3,1996.38,47,1.0,0.075,0.352,13,0.709,0,0,3.3,Yes,Bronze,Organic,West,Card,0
CUST103835,37.0,20,6767.99,3,6000.0,27,6.0,0.074,0.132,11,0.78,1,2,5.0,Yes,Bronze,Paid Search,West,UPI,0
CUST101399,20.0,31,2050.07,3,2050.07,17,1.0,0.056,0.551,11,0.548,0,2,2.7,Yes,Bronze,Social,North,Card,1
CUST101195,54.0,35,1485.49,7,636.64,9,2.0,0.109,0.247,8,0.652,2,2,,Yes,Bronze,Organic,East,Card,0
CUST101408,34.0,28,1608.79,7,689.48,33,0.0,0.086,0.474,13,0.662,2,0,4.3,Yes,Silver,Organic,Central,Wallet,0
CUST103824,31.0,11,4775.79,3,4775.79,118,1.0,0.117,0.23,13,0.91,2,0,2.0,No,Bronze,Organic,South,UPI,0
CUST101798,28.0,21,1042.47,4,781.85,53,3.0,0.043,0.233,17,0.937,1,0,2.8,Yes,Gold,Organic,South,COD,0
CUST101475,32.0,51,4722.14,4,3541.61,38,2.0,0.024,0.269,19,0.808,1,0,2.5,No,Gold,Referral,North,NetBanking,0
CUST104965,,19,1175.4,5,705.24,23,3.0,0.097,0.301,5,0.601,0,2,3.1,Yes,Silver,Email,North,Card,0
CUST100035,45.0,14,3074.3,5,1844.58,46,2.0,0.017,0.291,13,0.622,0,1,2.3,Yes,Silver,Referral,Central,UPI,0
CUST103541,38.0,20,2490.21,4,1867.66,20,2.0,0.068,0.707,10,,0,0,5.0,Yes,Bronze,Paid Search,North,Wallet,0
CUST102345,24.0,11,3059.57,2,4589.36,15,2.0,0.038,0.1,16,0.695,1,0,4.8,Yes,Gold,Paid Search,West,NetBanking,0
CUST104678,25.0,28,959.63,3,959.63,76,2.0,0.067,0.167,12,0.355,1,1,2.5,Yes,Bronze,Social,South,COD,1
CUST102359,50.0,26,1184.78,3,1184.78,39,0.0,0.221,0.649,13,0.739,0,2,4.5,Yes,Bronze,Organic,South,NetBanking,1
CUST102206,29.0,15,1276.59,4,957.44,68,3.0,0.156,0.28,17,0.587,0,2,4.3,Yes,Bronze,Social,North,NetBanking,0
CUST103767,38.0,21,1198.69,1,3596.07,136,1.0,0.048,0.071,10,0.584,1,0,2.8,No,Platinum,Paid Search,West,UPI,1
CUST101286,21.0,4,2506.92,3,2506.92,70,0.0,0.045,0.424,15,0.662,0,0,4.5,Yes,Bronze,Paid Search,West,NetBanking,1
CUST100349,49.0,30,3511.13,6,1755.56,21,,0.034,0.549,16,0.74,2,1,4.4,Yes,Silver,Partner,South,UPI,0
CUST102137,42.0,29,3792.41,1,6000.0,34,3.0,0.35,0.624,10,0.199,0,2,2.3,Yes,Bronze,Social,East,NetBanking,1
CUST102691,24.0,18,1094.79,4,821.09,28,0.0,0.143,0.355,10,0.456,0,0,5.0,Yes,Silver,Paid Search,South,UPI,0
CUST104560,40.0,4,1266.17,6,633.08,20,1.0,0.032,0.294,13,0.449,1,1,3.0,Yes,Silver,Paid Search,West,NetBanking,0
CUST103967,24.0,18,3468.83,4,2601.62,50,2.0,0.15,0.274,8,0.501,0,0,3.5,Yes,Silver,Paid Search,West,NetBanking,1
CUST101681,24.0,60,2314.06,2,3471.09,27,2.0,0.166,0.424,13,0.943,1,2,4.2,No,Gold,Paid Search,West,COD,0
CUST104834,18.0,28,7861.57,4,5896.18,14,1.0,0.01,0.364,13,0.585,2,1,3.2,No,Silver,Referral,South,UPI,0
CUST101443,48.0,13,1748.15,1,5244.45,55,2.0,0.058,0.366,8,0.499,0,0,3.8,No,Platinum,Email,West,Wallet,1
CUST103243,37.0,13,957.93,2,,71,3.0,0.061,0.221,11,0.893,0,0,3.4,No,Silver,Paid Search,West,UPI,0
CUST101671,18.0,21,1581.44,6,790.72,36,0.0,0.1,0.457,7,0.592,2,0,2.9,No,Silver,Organic,North,Card,0
CUST103836,40.0,9,4256.09,1,6000.0,24,2.0,0.03,0.443,22,0.539,0,1,1.9,Yes,Silver,Social,South,UPI,0
CUST101179,38.0,21,3187.81,3,3187.81,38,3.0,0.026,0.264,5,0.648,0,0,3.1,No,Gold,Organic,West,NetBanking,0
CUST102798,40.0,8,1687.61,5,1012.57,35,0.0,0.04,0.318,11,0.644,1,0,3.6,Yes,Gold,Social,East,UPI,0
CUST101692,20.0,40,2531.43,2,3797.14,8,1.0,0.027,0.464,11,0.643,2,2,4.1,No,Silver,Email,East,Wallet,0
CUST103956,26.0,29,1405.49,3,1405.49,74,0.0,0.049,0.463,10,0.626,1,1,2.3,No,Silver,Email,South,Card,1
CUST100372,43.0,32,1136.46,9,378.82,41,0.0,0.116,0.231,10,0.463,1,0,4.0,Yes,Platinum,Partner,West,Card,0
CUST103610,40.0,42,1201.33,8,450.5,17,2.0,0.064,0.54,10,0.804,1,1,3.0,Yes,Silver,Organic,East,Card,0
CUST101916,28.0,48,2567.62,0,2120.62,21,0.0,0.095,0.122,4,0.765,1,0,3.6,No,Silver,Partner,North,Wallet,1
CUST101357,29.0,8,2456.82,1,6000.0,55,3.0,0.115,0.215,14,0.493,0,0,3.3,No,Silver,Organic,North,UPI,0
CUST101825,41.0,28,2548.16,0,2289.17,67,0.0,0.028,0.324,13,0.708,1,0,3.6,Yes,Bronze,Paid Search,East,NetBanking,0
CUST100786,34.0,29,1220.74,4,915.56,36,0.0,0.08,0.331,15,0.397,0,2,,No,Silver,Paid Search,West,Card,0
CUST100469,24.0,5,1672.07,4,1254.05,24,2.0,0.081,0.271,7,0.423,0,0,2.9,No,Silver,Email,South,UPI,1
CUST100140,38.0,14,5940.14,5,3564.08,22,0.0,0.042,0.253,14,0.498,1,0,4.1,No,Silver,Referral,Central,Card,0
CUST100788,23.0,4,2105.9,7,902.53,71,2.0,0.144,0.408,10,0.64,1,0,4.3,No,Silver,Social,East,Card,1
CUST100323,42.0,31,1700.83,3,1700.83,9,1.0,0.082,0.682,9,,1,0,3.6,No,Silver,Social,West,UPI,0
CUST100050,37.0,10,1448.16,6,724.08,117,1.0,0.055,0.419,8,0.754,0,0,5.0,Yes,Platinum,Paid Search,Central,UPI,0
CUST100714,32.0,10,2499.66,5,1499.8,30,2.0,0.013,0.258,9,0.709,0,1,1.7,No,Bronze,Social,North,UPI,0
CUST104889,46.0,32,1155.65,0,1135.12,50,0.0,0.053,0.509,8,0.571,0,1,3.1,Yes,Bronze,Paid Search,South,UPI,1
CUST102840,32.0,28,1112.42,2,1668.63,36,2.0,0.112,0.63,16,0.676,1,1,4.6,Yes,Silver,Organic,West,UPI,1
CUST102446,30.0,34,624.51,5,374.71,22,1.0,0.162,0.456,9,0.746,1,0,3.8,No,Platinum,Social,East,Card,0
CUST104813,34.0,46,2848.23,4,2136.17,37,,0.047,0.123,14,0.682,1,0,4.3,No,Bronze,Referral,Central,UPI,0
CUST104419,,24,1732.53,8,649.7,50,0.0,0.025,0.516,15,0.657,1,0,5.0,Yes,Bronze,Organic,East,UPI,0
CUST104596,30.0,77,2801.52,5,1680.91,41,0.0,0.109,0.301,4,0.622,1,1,4.3,No,Silver,Partner,North,NetBanking,0
CUST103015,28.0,26,1499.14,3,1499.14,64,0.0,0.031,0.165,4,0.797,0,2,3.3,No,Bronze,Paid Search,Central,Card,1
CUST102666,30.0,7,2499.37,3,2499.37,62,3.0,0.017,0.352,8,0.674,1,1,3.7,No,Gold,Paid Search,South,UPI,0
CUST100406,33.0,13,2966.08,3,2966.08,30,1.0,0.013,0.164,17,0.428,0,0,3.1,Yes,Silver,Social,North,UPI,0
CUST103724,33.0,42,902.36,3,902.36,22,0.0,0.286,0.146,7,0.894,0,1,3.3,Yes,Platinum,Organic,South,Card,0
CUST101004,34.0,22,6072.12,1,6000.0,3,1.0,0.047,0.091,13,0.287,0,0,4.0,No,Platinum,Paid Search,North,Card,0
CUST103787,34.0,11,5417.22,4,4062.92,19,1.0,0.087,0.295,11,0.456,1,1,4.7,No,Platinum,Partner,West,NetBanking,0
CUST100890,26.0,4,1873.66,1,5620.98,61,0.0,0.17,0.334,8,0.612,1,3,5.0,No,Platinum,Organic,North,COD,0
CUST102411,50.0,15,1689.86,2,2534.79,10,1.0,0.273,0.359,14,0.71,0,1,3.2,Yes,Bronze,Social,West,Card,0
CUST102545,29.0,15,2429.91,4,1822.43,38,0.0,0.222,0.071,15,0.601,1,3,2.7,Yes,Bronze,Referral,North,Card,0
CUST104833,26.0,33,1269.41,6,634.71,22,,0.083,0.273,9,0.873,0,2,2.6,No,Platinum,Partner,Central,UPI,0
CUST102390,18.0,6,2108.56,1,6000.0,126,1.0,0.143,0.376,8,0.551,0,1,3.4,Yes,Bronze,Organic,West,Card,1
CUST103940,35.0,50,1663.71,3,1663.71,23,0.0,0.223,0.5,16,0.322,0,1,4.2,Yes,Bronze,Email,South,UPI,0
CUST100042,27.0,31,948.59,3,948.59,36,0.0,0.018,0.288,12,0.529,0,1,5.0,Yes,Bronze,Social,North,UPI,0
CUST102830,25.0,8,1713.92,3,1713.92,29,1.0,0.018,0.618,9,0.728,0,2,3.4,Yes,Silver,Social,West,NetBanking,0
CUST103965,26.0,11,698.73,6,349.36,59,1.0,0.103,0.601,15,0.878,0,0,4.9,Yes,Bronze,Social,South,COD,0
CUST100303,31.0,30,2710.53,9,903.51,50,1.0,0.129,0.711,6,0.638,0,0,4.1,Yes,Gold,Partner,South,UPI,0
CUST104513,27.0,21,2983.52,4,2237.64,36,1.0,0.173,0.537,7,0.608,0,1,4.6,Yes,Bronze,Organic,North,COD,1
CUST103747,43.0,17,1127.86,2,1691.79,13,1.0,0.058,0.27,14,0.76,3,2,4.5,Yes,Silver,Referral,West,UPI,0
CUST100664,33.0,47,5976.28,2,6000.0,49,1.0,0.102,0.736,10,0.6,1,2,3.6,Yes,Bronze,Social,South,NetBanking,0
CUST101177,35.0,15,2001.83,6,1000.92,12,1.0,0.095,0.415,9,0.814,0,2,3.6,No,Bronze,Partner,Central,UPI,0
CUST102676,50.0,14,2316.21,2,,33,1.0,0.045,0.332,6,0.951,0,2,4.3,Yes,Silver,Social,North,Card,0
CUST101947,25.0,28,2278.77,3,2278.77,24,1.0,0.073,0.08,9,0.587,1,1,3.1,No,Silver,Paid Search,North,UPI,0
CUST102501,36.0,28,1499.25,4,1124.44,55,0.0,0.114,0.553,8,0.66,0,0,3.6,Yes,Platinum,Paid Search,South,Card,1
CUST101473,18.0,10,3632.55,1,6000.0,63,0.0,0.053,0.363,10,0.789,0,0,3.8,No,Gold,Organic,West,Card,0
CUST103483,47.0,33,1624.27,6,812.13,32,0.0,0.028,0.414,6,0.87,2,0,4.2,Yes,Bronze,Partner,South,UPI,0
CUST103520,27.0,19,1438.74,7,616.6,20,0.0,0.047,0.375,9,0.762,0,1,3.3,Yes,Bronze,Organic,North,Card,0
CUST102132,30.0,20,3866.64,3,3866.64,18,1.0,0.071,0.273,9,0.554,0,1,2.7,No,Bronze,Email,South,UPI,0
CUST101026,18.0,13,2322.73,3,2322.73,43,0.0,0.041,0.496,9,0.295,0,1,2.8,Yes,Bronze,Social,North,NetBanking,1
CUST100961,35.0,7,591.69,1,1775.07,49,1.0,0.064,0.413,9,0.807,3,2,4.0,Yes,Platinum,Paid Search,North,Card,1
CUST102889,31.0,15,4077.27,4,3057.95,22,0.0,0.078,0.551,10,0.578,0,0,2.7,No,Silver,Paid Search,North,COD,0
CUST103134,29.0,12,2383.67,3,2383.67,62,1.0,0.07,0.281,4,0.495,1,0,3.1,Yes,Silver,Organic,East,COD,0
CUST102009,40.0,9,1792.96,4,1344.72,14,0.0,0.154,0.503,14,0.714,0,1,3.3,No,Platinum,Organic,North,NetBanking,0
CUST102149,35.0,53,1963.56,6,981.78,63,2.0,0.161,0.115,10,0.542,1,0,3.3,Yes,Silver,Referral,South,Card,1
CUST103323,42.0,15,1252.46,9,417.49,69,2.0,0.207,0.444,7,0.831,0,0,2.7,Yes,Bronze,Paid Search,East,UPI,0
CUST102338,44.0,17,1240.51,2,1860.76,21,4.0,0.147,0.174,9,0.5,0,0,2.6,Yes,Bronze,Paid Search,South,Card,0
CUST103888,31.0,48,2550.28,3,2550.28,40,0.0,0.095,0.262,9,0.642,2,2,3.4,Yes,Silver,Paid Search,West,UPI,1
CUST100304,33.0,18,931.37,4,698.53,123,1.0,0.118,0.166,11,0.773,0,0,3.2,Yes,Silver,Social,North,NetBanking,1
CUST101440,,33,3174.56,6,1587.28,106,0.0,0.017,0.17,9,0.469,0,0,3.2,No,Gold,Partner,West,NetBanking,1
CUST101496,37.0,5,2497.59,4,1873.19,26,0.0,0.049,0.28,12,,0,0,3.9,Yes,Silver,Email,West,Card,0
CUST102652,47.0,22,2443.81,5,1466.29,25,0.0,0.137,0.293,10,0.706,0,0,4.1,No,Gold,Organic,South,UPI,0
CUST102875,18.0,17,2070.5,6,1035.25,64,1.0,0.005,0.304,9,0.513,1,2,4.0,Yes,Platinum,Social,North,UPI,1
CUST100916,48.0,46,1992.17,2,2988.26,57,3.0,0.026,0.22,7,0.816,1,2,4.6,Yes,Platinum,Email,West,COD,0
CUST104182,20.0,13,1214.36,6,607.18,10,,0.074,0.25,9,0.818,1,1,4.1,Yes,Silver,Social,West,NetBanking,0
CUST103721,41.0,18,1469.0,4,1101.75,65,2.0,0.043,0.414,6,0.857,0,0,3.4,No,Bronze,Organic,West,Card,0
CUST102772,32.0,43,2230.04,2,3345.06,38,1.0,0.188,0.02,14,0.726,1,0,3.6,Yes,Bronze,Referral,East,NetBanking,0
CUST101624,36.0,20,2293.5,4,1720.12,33,1.0,0.099,0.555,15,0.719,0,0,2.9,Yes,Silver,Partner,South,Card,0
CUST103837,33.0,13,2428.26,5,1456.96,55,1.0,0.317,0.234,11,,0,2,4.0,Yes,Bronze,Partner,East,UPI,0
CUST100821,48.0,9,2108.6,3,2108.6,54,1.0,0.033,0.158,8,0.646,0,1,4.2,Yes,Bronze,Email,West,UPI,1
CUST103964,32.0,11,4144.02,1,6000.0,69,0.0,0.172,0.371,7,0.657,0,2,4.0,Yes,Platinum,Organic,West,Card,1
CUST101354,53.0,22,2441.27,3,2441.27,18,1.0,0.243,0.422,10,0.873,1,0,4.1,No,Silver,Social,Central,Wallet,0
CUST104497,18.0,18,763.86,4,572.9,89,1.0,0.074,0.403,10,0.568,0,1,3.8,Yes,Bronze,Referral,Central,UPI,1
CUST100850,30.0,14,615.55,4,461.66,98,2.0,0.224,0.187,10,0.778,0,1,3.4,Yes,Gold,Paid Search,Central,Card,1
CUST101000,33.0,5,1486.28,6,743.14,33,0.0,0.082,0.334,9,0.514,1,0,2.9,Yes,Bronze,Organic,East,UPI,0
CUST103377,31.0,18,4521.25,4,3390.94,59,2.0,0.051,0.16,7,0.727,0,0,4.0,No,Gold,Paid Search,East,Card,0
CUST100018,43.0,11,2222.45,5,1333.47,45,2.0,0.081,0.432,10,0.458,0,1,3.2,Yes,Bronze,Organic,North,UPI,0
CUST101637,44.0,17,1653.99,5,992.39,17,1.0,0.139,0.343,7,0.803,0,1,4.3,Yes,Silver,Partner,West,UPI,0
CUST101667,34.0,15,903.96,7,387.41,22,1.0,0.024,0.257,9,0.653,0,1,3.0,Yes,Silver,Paid Search,East,UPI,0
CUST100493,39.0,2,1420.47,4,1065.35,37,2.0,0.18,0.043,9,0.88,1,0,5.0,Yes,Bronze,Organic,Central,NetBanking,0
CUST101347,27.0,15,2988.84,2,4483.26,39,2.0,0.246,0.474,12,0.773,1,1,3.4,Yes,Bronze,Paid Search,South,Card,0
CUST103727,40.0,18,2812.82,5,1687.69,38,2.0,0.067,0.348,11,0.682,0,0,3.6,Yes,Bronze,Organic,North,UPI,0
CUST104825,27.0,27,1401.33,3,1401.33,36,1.0,0.061,0.506,10,0.63,0,1,3.9,Yes,Bronze,Social,North,Card,1
CUST103614,18.0,25,3682.9,3,3682.9,34,0.0,0.172,0.434,11,0.7,0,0,3.5,No,Bronze,Social,South,Card,0
CUST103481,43.0,8,3291.9,3,3291.9,105,2.0,0.112,0.481,10,0.696,0,1,4.5,Yes,Gold,Paid Search,North,Card,1
CUST100687,49.0,31,3132.5,2,4698.75,51,0.0,0.077,0.504,9,0.528,0,2,3.9,No,Bronze,Paid Search,South,Wallet,0
CUST103731,41.0,17,3334.0,5,2000.4,55,1.0,0.35,0.328,12,0.831,0,1,4.3,Yes,Bronze,Organic,South,Card,0
CUST101608,32.0,18,1355.05,2,2032.57,34,1.0,0.022,0.509,11,0.813,1,2,3.8,No,Bronze,Social,North,Card,0
CUST104084,44.0,7,2947.32,1,6000.0,22,1.0,0.247,0.543,9,0.359,0,2,3.2,No,Silver,Organic,Central,COD,1
CUST103402,27.0,14,1277.96,1,3833.88,37,0.0,0.038,0.675,15,0.87,1,0,3.5,Yes,Platinum,,West,UPI,0
CUST101009,38.0,6,1468.0,8,550.5,33,1.0,0.105,0.248,7,0.687,0,1,4.2,Yes,Bronze,Paid Search,South,UPI,0
CUST102408,18.0,19,1559.41,5,935.65,40,0.0,0.044,0.453,14,0.699,0,1,4.0,Yes,Gold,Social,North,UPI,0
CUST101092,42.0,9,3966.25,2,5949.38,82,0.0,0.019,0.132,7,0.901,1,0,,Yes,Silver,Referral,Central,COD,0
CUST101327,18.0,39,1632.59,1,4897.77,11,0.0,0.079,0.292,5,0.681,1,3,5.0,Yes,Bronze,Paid Search,West,UPI,0
CUST101677,38.0,14,1730.12,3,1730.12,39,0.0,0.017,0.329,10,0.506,2,0,3.0,Yes,Bronze,Referral,Central,UPI,0
CUST101999,56.0,12,3676.6,2,5514.9,30,1.0,0.125,0.047,8,0.884,0,0,3.7,No,Bronze,Email,Central,UPI,0
CUST101310,22.0,4,1321.0,2,1981.5,58,2.0,0.075,0.684,12,0.684,0,1,3.2,Yes,Silver,Partner,East,Card,0
CUST103258,25.0,10,1501.72,4,1126.29,63,1.0,0.062,0.514,20,0.722,1,0,4.4,No,Silver,Paid Search,East,UPI,0
CUST101987,26.0,14,,5,304.39,39,1.0,0.118,0.41,12,0.583,1,2,4.0,No,Gold,Paid Search,North,UPI,0
CUST103648,48.0,47,1342.5,5,805.5,22,1.0,0.016,0.452,15,0.639,1,1,3.5,Yes,Bronze,Organic,East,UPI,0
CUST100344,50.0,9,1541.65,2,2312.48,60,0.0,0.148,0.214,11,0.59,0,1,5.0,Yes,Silver,Social,Central,UPI,0
CUST104482,38.0,9,2322.13,5,1393.28,86,0.0,0.046,0.657,16,0.73,1,2,4.3,No,Silver,Partner,West,NetBanking,0
CUST100986,20.0,62,3274.67,5,1964.8,10,1.0,0.171,0.373,11,0.576,0,0,2.8,Yes,Bronze,Organic,South,Card,0
CUST104544,40.0,26,1460.44,4,1095.33,47,2.0,0.112,0.352,6,0.628,0,0,4.3,Yes,Bronze,Social,West,Wallet,0
CUST103807,36.0,17,2464.52,4,1848.39,38,2.0,0.067,0.303,15,0.722,0,0,3.9,Yes,Gold,Paid Search,North,Card,0
CUST104523,35.0,15,1634.82,5,980.89,69,2.0,0.18,0.33,18,0.464,2,0,5.0,No,Silver,Organic,East,COD,1
CUST104002,37.0,15,3194.17,7,1368.93,45,1.0,0.309,0.319,7,0.705,1,1,3.1,Yes,Silver,Paid Search,West,Card,1
CUST103091,27.0,24,1826.08,7,782.61,19,3.0,0.08,0.628,12,0.925,0,0,4.6,Yes,Gold,Email,South,UPI,0
CUST103961,47.0,40,1780.27,3,1780.27,24,0.0,0.109,0.219,13,0.847,2,1,3.5,Yes,Bronze,Organic,East,Wallet,0
CUST101142,18.0,10,3262.53,3,3262.53,25,0.0,0.029,0.341,11,0.894,0,2,4.0,Yes,Gold,Email,West,Card,0
CUST102358,46.0,11,,3,508.13,39,0.0,0.056,0.16,13,0.583,3,1,3.4,Yes,Gold,Organic,West,Card,0
CUST101198,49.0,10,4508.67,4,3381.5,30,1.0,0.099,0.211,14,0.404,0,2,4.7,No,Bronze,Email,East,Card,0
CUST100085,39.0,31,2974.83,4,2231.12,18,0.0,0.167,0.192,6,0.874,1,1,4.2,Yes,Silver,Organic,South,Wallet,0
CUST101518,31.0,28,1226.36,2,1839.54,39,0.0,0.014,0.388,11,0.778,1,0,3.6,Yes,Platinum,Social,Central,COD,0
CUST100516,41.0,16,1208.33,6,604.16,19,0.0,0.12,0.199,11,0.622,2,1,4.2,Yes,Gold,Organic,West,UPI,0
CUST101381,18.0,8,6778.86,4,5084.14,72,1.0,0.04,0.126,7,0.703,0,0,3.6,No,Silver,Email,West,NetBanking,0
CUST102716,35.0,31,1098.61,4,823.96,58,5.0,0.015,0.179,11,0.884,0,0,5.0,No,Bronze,Partner,North,Card,1
CUST103084,29.0,15,2991.38,6,1495.69,76,0.0,0.238,0.237,11,0.966,0,1,4.1,Yes,Bronze,Email,North,UPI,0
CUST101014,24.0,15,2986.28,3,2986.28,21,1.0,0.03,0.04,10,0.805,0,1,3.2,Yes,Gold,Paid Search,East,NetBanking,0
CUST100128,28.0,33,1573.35,8,590.01,65,1.0,0.013,0.711,6,0.711,1,1,2.8,Yes,Silver,Partner,Central,UPI,0
CUST101364,30.0,26,1668.76,5,1001.26,75,4.0,0.029,0.031,13,0.658,1,2,3.6,Yes,Bronze,Referral,South,UPI,1
CUST103623,45.0,45,1346.46,5,807.88,68,0.0,0.081,0.381,10,0.89,1,0,2.7,No,Bronze,Partner,West,UPI,1
CUST104970,32.0,5,3813.26,1,6000.0,28,1.0,0.06,0.236,12,0.725,0,0,3.6,No,Silver,Organic,Central,UPI,1
CUST100891,,6,2880.31,3,2880.31,30,2.0,0.024,0.269,13,0.737,0,0,3.7,Yes,Silver,Email,Central,Wallet,0
