amount,transaction_hour,merchant_risk,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,failed_transactions,international_transaction,device_risk,previous_fraud,is_fraud
102.02,21,0.347,66,3381,5,81.13,1,0,0.224,0,0
64.83,3,0.249,67,2382,6,268.53,0,0,0.359,0,0
205.01,17,0.11,38,2404,3,25.91,2,0,0.316,0,0
550.69,2,0.115,38,1735,7,30.16,1,0,0.349,0,0
180.46,14,0.28,47,3456,2,42.35,1,1,0.299,0,0
86.9,14,0.273,63,87,0,228.72,1,0,0.33,0,0
334.09,9,0.155,63,1351,4,65.7,1,0,0.261,1,0
307.24,14,0.632,57,1924,6,23.82,0,0,0.824,0,0
128.5,12,0.392,73,1892,1,98.1,1,0,0.088,0,0
679.47,21,0.171,57,1156,7,96.06,0,0,0.081,0,0
70.46,3,0.213,36,276,2,136.94,0,0,0.503,0,0
144.74,15,0.299,69,707,5,130.83,1,0,0.366,0,0
486.26,9,0.285,57,1635,5,148.38,2,0,0.125,0,0
248.68,15,0.281,19,1749,5,171.59,0,0,0.162,1,1
324.69,15,0.491,21,1118,7,311.2,4,0,0.319,0,1
92.66,12,0.146,52,2151,4,114.95,2,0,0.31,0,0
63.74,8,0.076,64,99,3,39.57,0,0,0.246,0,0
667.41,0,0.182,57,1153,6,48.56,3,0,0.23,0,1
214.91,6,0.473,26,3573,3,124.71,0,0,0.41,0,0
20.73,7,0.249,23,2839,8,73.11,1,0,0.165,0,0
1182.12,7,0.11,49,2934,6,123.57,0,0,0.498,0,0
151.11,19,0.439,68,193,5,230.14,0,1,0.568,0,1
317.26,3,0.396,39,444,5,95.28,0,1,0.702,0,0
982.83,5,0.188,37,3637,4,105.98,1,0,0.451,0,0
127.73,17,0.216,20,3437,6,133.79,2,0,0.279,0,0
25.12,23,0.232,50,969,3,143.01,0,0,0.065,1,0
185.66,6,0.178,19,2079,4,68.64,0,0,0.424,0,0
89.86,16,0.137,70,2110,2,91.1,0,0,0.167,0,0
53.29,16,0.25,57,2716,5,97.93,0,1,0.123,0,0
244.92,23,0.294,47,3127,3,69.56,1,0,0.43,1,0
91.11,0,0.214,41,250,2,36.57,0,0,0.227,0,0
277.41,8,0.073,21,1062,4,279.32,3,0,0.078,0,0
123.24,8,0.439,24,3286,1,83.2,2,0,0.5,0,0
842.15,11,0.246,68,191,3,91.53,2,0,0.172,0,0
163.96,5,0.233,29,236,5,247.14,1,1,0.475,0,1
491.06,10,0.136,49,2846,4,48.94,0,0,0.07,0,0
155.54,22,0.137,69,923,4,270.64,1,0,0.137,0,0
684.54,9,0.217,34,1543,2,118.03,2,1,0.309,0,0
246.48,10,0.35,67,2040,2,105.15,3,0,0.539,0,0
58.75,20,0.526,48,157,6,109.57,0,1,0.525,0,1
634.78,21,0.274,38,536,4,44.24,0,1,0.083,0,0
178.28,14,0.1,37,76,4,74.52,3,0,0.037,0,0
82.14,6,0.084,46,1308,6,68.95,1,0,0.206,0,0
131.89,20,0.636,37,1153,2,77.89,1,0,0.461,0,0
53.54,2,0.329,36,1138,5,98.46,1,1,0.203,0,0
157.6,13,0.396,48,238,7,345.59,1,0,0.162,0,0
109.37,10,0.424,71,1145,1,329.26,2,0,0.436,0,0
299.89,0,0.45,68,2939,3,95.72,1,0,0.286,0,0
201.1,10,0.473,37,1153,10,61.5,0,0,0.256,0,0
119.46,23,0.237,66,2115,3,154.14,0,0,0.148,0,0
153.56,13,0.122,72,1501,6,27.12,3,0,0.472,0,0
36.5,2,0.128,19,2001,5,112.37,0,0,0.228,0,0
68.52,15,0.523,53,478,5,45.45,0,0,0.119,0,0
33.65,23,0.146,45,2767,6,255.14,0,0,0.346,0,0
135.18,13,0.213,59,1971,5,25.75,0,0,0.303,0,0
756.27,17,0.371,25,3027,6,113.44,1,0,0.316,0,0
615.46,8,0.508,47,1957,5,51.69,2,0,0.255,0,0
224.72,22,0.241,20,2326,1,327.12,0,0,0.587,0,0
235.59,1,0.084,58,2563,4,64.52,1,0,0.591,0,0
358.4,23,0.274,51,605,6,63.18,1,0,0.37,0,0
716.22,18,0.21,55,808,2,220.7,0,0,0.028,1,0
1353.6,18,0.588,67,2431,5,122.32,0,0,0.057,0,0
489.37,6,0.309,28,206,1,195.7,2,0,0.278,0,0
423.92,23,0.411,49,2898,4,38.66,0,1,0.534,0,1
91.57,15,0.103,71,3148,8,100.86,2,1,0.049,0,0
67.95,2,0.177,41,624,7,67.62,2,0,0.335,0,0
49.22,7,0.471,53,1650,3,103.34,0,0,0.16,0,0
258.66,5,0.123,31,2594,6,144.18,1,0,0.305,0,0
72.82,9,0.461,36,1111,5,152.6,0,0,0.051,0,0
255.6,11,0.078,52,470,2,259.45,1,0,0.043,0,0
65.97,14,0.056,20,648,3,384.59,0,0,0.329,0,0
84.23,5,0.324,70,1817,2,183.53,1,1,0.143,0,0
287.76,20,0.366,18,1262,4,56.45,0,1,0.526,1,1
156.28,7,0.425,38,2891,4,159.23,2,0,0.381,0,0
51.16,3,0.086,22,3468,6,87.86,0,1,0.18,0,0
219.12,9,0.2,34,3605,3,33.26,3,0,0.559,0,1
142.57,1,0.39,52,2568,6,82.09,0,0,0.765,0,0
21.99,17,0.492,25,2860,5,199.44,0,0,0.613,0,0
949.09,11,0.468,26,2171,2,91.9,0,0,0.24,0,0
100.49,21,0.356,34,1948,3,342.46,0,0,0.372,0,0
16.17,5,0.191,71,1089,1,114.81,0,0,0.39,0,0
185.65,9,0.36,47,278,6,116.37,0,1,0.112,0,0
111.68,14,0.101,45,1839,8,378.58,0,0,0.263,1,0
159.18,4,0.062,65,439,3,44.6,3,0,0.28,0,0
235.09,17,0.077,53,1760,4,104.74,1,0,0.173,0,0
70.95,6,0.063,56,765,5,63.19,1,0,0.24,0,0
62.42,3,0.371,28,1407,5,66.05,0,1,0.432,0,0
66.01,16,0.283,48,316,3,111.43,1,0,0.511,0,0
110.45,8,0.173,53,2311,5,143.58,1,0,0.249,0,1
294.0,15,0.477,60,3041,4,105.99,0,0,0.036,0,1
358.65,0,0.648,59,3597,3,113.65,1,1,0.56,0,1
157.58,5,0.324,53,973,2,58.62,0,0,0.347,0,0
54.14,2,0.246,71,2007,1,61.43,0,0,0.304,0,0
17.54,16,0.532,24,1517,6,203.5,0,1,0.27,0,0
147.07,23,0.103,43,1222,6,771.96,2,0,0.557,0,0
109.08,12,0.403,28,441,6,34.19,5,0,0.327,0,0
198.09,2,0.468,27,2566,3,151.59,2,0,0.534,1,0
16.26,8,0.641,58,659,4,305.72,1,0,0.422,0,0
100.75,12,0.346,57,2253,3,93.03,4,0,0.267,0,0
106.0,19,0.58,38,2476,6,293.79,0,1,0.373,0,1
479.83,5,0.007,23,2424,2,139.31,0,0,0.066,0,0
290.78,12,0.172,23,3464,3,113.89,3,0,0.507,0,1
204.73,16,0.567,31,2839,3,86.72,2,0,0.092,0,0
135.45,2,0.214,37,187,5,94.29,2,0,0.531,0,1
169.62,6,0.361,25,2462,7,161.78,1,0,0.085,0,0
32.6,16,0.242,68,504,4,388.87,0,0,0.247,0,0
10.69,5,0.097,41,617,6,97.96,2,0,0.102,0,0
139.68,13,0.115,65,698,8,128.13,0,0,0.361,0,1
158.83,9,0.267,71,66,0,95.74,0,0,0.418,0,1
301.36,14,0.397,52,2646,5,320.13,0,0,0.177,1,1
220.95,3,0.249,43,3559,3,251.26,2,0,0.123,1,0
169.14,14,0.179,21,1538,5,82.7,1,0,0.046,0,0
443.28,22,0.082,35,3528,4,167.58,0,0,0.095,0,0
170.78,7,0.147,27,2149,6,112.93,1,0,0.286,0,0
361.54,5,0.218,21,2341,3,43.56,1,0,0.351,0,0
211.14,10,0.661,51,934,4,147.86,3,1,0.435,0,0
64.78,6,0.082,70,2820,4,51.24,3,0,0.292,0,0
44.8,2,0.093,45,2226,7,96.93,0,0,0.087,0,0
266.76,17,0.507,31,2306,3,1072.92,2,0,0.248,0,0
129.8,14,0.346,33,987,4,241.67,0,0,0.676,0,0
148.44,3,0.161,28,766,4,46.61,0,0,0.446,0,0
195.7,14,0.209,29,646,2,73.16,0,0,0.172,1,0
186.0,13,0.594,24,3339,1,149.78,0,0,0.402,0,0
54.48,9,0.181,45,2135,2,46.55,2,1,0.124,0,0
216.09,15,0.052,18,3056,4,114.37,0,0,0.424,0,0
108.82,18,0.405,22,544,1,62.64,1,1,0.173,0,0
243.81,14,0.524,51,1384,4,424.57,1,0,0.185,0,1
54.69,16,0.252,23,841,2,75.59,3,0,0.28,0,0
45.78,17,0.345,68,1528,1,241.07,3,1,0.292,0,1
286.93,2,0.34,23,3397,4,179.69,0,0,0.558,0,0
46.83,13,0.256,58,1377,2,204.79,2,1,0.295,0,0
260.6,0,0.357,73,3104,3,76.17,1,1,0.515,0,0
68.53,14,0.351,37,938,5,105.61,1,0,0.414,0,0
40.15,12,0.587,43,3624,3,60.99,0,0,0.37,0,0
64.09,13,0.361,22,1510,8,83.65,0,1,0.015,0,0
875.95,0,0.091,47,1517,4,102.49,1,0,0.509,0,0
440.87,3,0.338,50,3236,8,91.36,0,0,0.784,0,1
687.96,0,0.248,71,3046,3,158.47,2,0,0.317,0,0
134.99,10,0.356,35,2441,5,137.76,1,0,0.418,0,0
111.21,5,0.568,52,1091,4,34.63,1,0,0.608,0,0
9.51,5,0.397,71,3529,6,79.45,0,0,0.335,0,1
298.52,2,0.339,75,2548,3,95.27,1,0,0.438,0,0
1278.17,13,0.145,60,2151,2,161.24,1,0,0.369,0,0
116.97,13,0.12,74,1663,1,127.81,3,0,0.733,0,0
56.99,3,0.529,31,299,4,84.57,1,0,0.466,0,0
93.26,18,0.289,45,1770,4,218.03,2,1,0.312,0,1
84.43,16,0.222,63,3048,0,215.29,0,0,0.375,0,0
7.33,16,0.493,60,3642,5,259.89,0,0,0.413,0,0
328.26,17,0.19,59,3106,3,81.22,0,0,0.257,0,0
200.56,2,0.153,56,3450,3,23.37,1,0,0.426,0,0
64.81,0,0.334,73,449,1,55.28,0,0,0.462,0,1
131.14,19,0.15,62,2960,4,124.56,2,0,0.612,0,0
52.45,0,0.182,39,1551,10,153.58,0,0,0.179,0,0
950.18,20,0.218,60,2886,7,94.97,0,1,0.8,0,0
615.69,12,0.19,73,3489,4,144.53,2,0,0.24,1,0
60.08,16,0.069,29,2717,2,30.91,0,0,0.263,0,0
49.79,19,0.065,55,1893,5,180.58,1,0,0.321,0,0
338.04,22,0.357,40,521,3,480.62,2,0,0.709,0,0
510.86,2,0.361,39,2940,6,173.11,0,0,0.487,0,0
303.08,19,0.204,73,2468,5,144.16,0,0,0.069,0,0
84.71,14,0.228,30,2776,2,311.23,2,0,0.306,0,0
248.55,11,0.511,27,3388,3,58.36,2,0,0.164,0,0
7.93,7,0.519,75,1449,2,261.97,1,1,0.672,0,0
66.95,8,0.053,74,1809,4,61.96,1,0,0.161,0,0
181.24,6,0.331,57,3455,3,227.59,0,0,0.321,0,0
479.85,16,0.522,56,2713,5,71.47,1,0,0.7,0,0
592.61,15,0.286,27,970,5,127.89,1,0,0.266,0,0
80.8,1,0.221,71,2354,4,35.87,0,0,0.417,0,0
30.12,10,0.38,49,3518,3,60.86,1,0,0.41,0,0
726.78,15,0.047,37,1004,6,99.04,0,1,0.341,0,0
108.16,5,0.499,71,740,3,275.29,2,0,0.387,0,0
154.15,2,0.609,68,2626,0,142.64,0,0,0.256,0,0
42.75,12,0.144,33,2670,9,191.55,2,0,0.326,0,0
25.85,11,0.276,47,2426,3,61.63,0,0,0.408,0,1
16.9,18,0.568,29,313,2,85.15,1,0,0.214,0,0
241.74,4,0.061,27,3460,2,149.13,0,0,0.473,0,0
453.64,19,0.194,63,378,6,324.48,1,0,0.296,0,0
861.45,23,0.21,27,125,3,113.01,1,0,0.377,0,0
302.04,22,0.273,59,2209,3,241.79,0,1,0.699,0,1
47.81,7,0.441,62,92,6,30.27,1,1,0.344,0,0
1293.43,20,0.291,46,1580,4,121.12,2,0,0.616,0,0
63.4,11,0.132,72,1670,1,147.82,1,0,0.347,0,0
155.55,5,0.183,35,3025,1,114.56,0,1,0.482,0,0
510.88,18,0.575,71,2531,5,106.68,1,0,0.377,0,1
199.33,6,0.19,60,934,5,97.64,3,0,0.167,0,1
382.81,4,0.234,51,1739,3,159.35,0,0,0.28,0,0
45.09,1,0.138,61,3584,4,55.36,0,0,0.634,0,1
179.39,21,0.54,38,3000,2,39.32,1,0,0.267,0,0
521.73,9,0.133,18,2722,6,413.82,2,0,0.466,0,0
1206.94,20,0.246,59,1874,3,282.69,0,0,0.188,0,0
152.74,6,0.312,67,2647,2,159.52,2,1,0.213,0,0
349.9,13,0.09,72,220,2,76.54,2,0,0.308,0,0
84.99,10,0.14,66,1304,3,63.68,2,0,0.566,1,0
284.95,0,0.386,47,1349,7,449.3,0,1,0.305,0,1
175.0,22,0.421,67,3234,4,100.96,2,0,0.61,0,0
40.27,12,0.2,75,3442,8,30.06,1,0,0.512,0,1
100.92,6,0.556,47,3098,3,54.62,2,0,0.341,0,0
57.43,11,0.352,45,1670,3,42.44,1,0,0.482,1,1
51.02,19,0.191,63,1630,1,79.64,0,0,0.568,0,0
138.57,22,0.108,51,597,1,57.53,0,0,0.279,0,0
16.11,12,0.348,64,688,4,273.96,0,0,0.328,0,0
72.32,18,0.409,74,33,8,202.25,2,0,0.156,0,0
445.31,18,0.447,60,927,4,112.61,1,0,0.245,0,0
215.11,16,0.032,26,760,6,103.25,0,0,0.297,0,0
235.16,20,0.47,74,2781,5,270.45,0,0,0.326,0,0
289.7,1,0.204,46,3347,1,18.07,1,1,0.105,1,1
228.59,14,0.318,59,2129,3,122.38,2,0,0.092,0,0
532.54,4,0.277,66,1134,5,68.66,0,0,0.113,0,0
263.8,8,0.162,31,1577,2,33.2,0,1,0.16,0,0
268.57,14,0.597,61,2585,3,142.54,0,0,0.133,1,1
102.59,15,0.145,64,2139,4,805.24,2,0,0.065,0,0
111.5,6,0.15,29,610,6,48.49,0,1,0.286,1,0
43.72,1,0.054,41,2041,3,124.92,0,0,0.361,0,0
36.36,15,0.301,35,1076,5,131.9,1,0,0.413,0,0
91.08,12,0.259,66,1157,7,148.09,2,1,0.221,1,1
132.79,12,0.091,43,2771,3,64.62,1,0,0.306,1,1
667.42,14,0.584,45,2006,8,136.95,1,0,0.292,0,1
51.87,4,0.049,71,2356,2,116.87,0,1,0.06,0,0
382.17,0,0.361,51,196,6,163.32,1,0,0.397,0,0
189.21,22,0.469,19,3581,1,120.43,2,0,0.429,0,1
48.56,15,0.235,72,1549,6,95.63,2,0,0.59,0,0
106.39,12,0.168,40,321,5,228.18,0,0,0.368,0,0
100.63,7,0.356,36,2426,4,97.09,0,0,0.424,0,0
168.7,19,0.251,62,820,4,243.64,0,0,0.265,0,1
21.91,3,0.577,22,896,4,213.0,0,0,0.146,0,0
71.46,20,0.049,50,1951,4,118.39,1,0,0.226,1,0
521.0,12,0.34,72,1481,6,70.19,0,0,0.208,0,0
102.28,20,0.404,64,2031,5,63.19,0,0,0.187,0,0
83.37,23,0.221,28,638,3,152.19,1,0,0.145,0,0
541.85,4,0.197,59,2296,2,320.65,1,0,0.114,0,0
248.25,22,0.147,38,1127,6,129.03,0,0,0.166,0,0
118.81,13,0.219,57,3076,2,65.97,1,1,0.583,0,0
1041.42,13,0.4,30,3373,3,61.35,1,0,0.113,0,0
248.09,7,0.292,58,3146,6,324.39,3,0,0.209,0,0
343.6,14,0.438,22,2090,2,118.38,0,1,0.678,0,1
85.32,5,0.318,55,2168,2,197.54,0,0,0.398,0,1
136.88,6,0.065,30,1383,7,56.35,0,0,0.318,0,0
261.02,5,0.12,74,1657,5,74.62,0,0,0.244,0,0
18.42,14,0.156,64,3042,0,84.35,1,0,0.195,0,0
21.79,11,0.437,58,3311,1,54.73,1,0,0.368,0,0
50.41,1,0.446,30,682,1,148.85,0,1,0.206,0,0
377.07,17,0.235,75,784,3,238.24,0,0,0.338,0,0
82.07,7,0.672,35,37,5,91.57,0,0,0.482,0,0
346.34,22,0.552,61,1110,6,110.76,2,0,0.203,0,1
453.43,16,0.336,53,1215,9,238.01,1,0,0.216,0,1
99.05,7,0.088,50,765,3,67.81,0,0,0.319,1,0
477.13,19,0.317,44,1672,4,68.02,0,0,0.248,1,0
309.48,3,0.321,20,825,3,49.58,0,1,0.441,0,1
210.12,9,0.088,25,999,5,332.25,0,0,0.444,0,0
228.67,12,0.175,36,1149,9,145.97,2,0,0.293,0,0
345.56,23,0.08,33,3415,4,248.23,0,0,0.655,0,0
198.65,6,0.077,34,2314,11,163.13,1,0,0.251,0,0
59.18,17,0.102,39,196,5,463.5,1,0,0.408,0,0
53.94,8,0.249,48,2804,3,159.71,1,0,0.324,0,1
30.09,17,0.479,68,2981,7,218.65,2,0,0.454,0,0
293.52,0,0.019,39,3634,4,259.48,1,0,0.276,0,0
91.67,3,0.066,57,941,4,185.74,0,0,0.07,0,0
92.84,20,0.374,72,1413,6,119.43,2,0,0.182,0,0
44.27,21,0.607,21,2034,3,34.87,0,0,0.131,0,0
294.73,2,0.184,27,1128,5,140.42,0,0,0.358,0,0
401.19,6,0.4,65,1098,6,376.97,0,0,0.453,0,0
222.31,5,0.033,50,387,4,81.14,1,0,0.155,0,0
173.64,6,0.415,34,661,6,74.54,2,1,0.21,0,0
29.74,5,0.127,27,1268,5,62.18,0,1,0.265,0,0
236.6,13,0.651,25,3289,4,229.39,1,0,0.307,0,0
151.23,5,0.255,63,3237,4,281.15,0,0,0.538,0,0
247.96,13,0.115,40,675,8,262.06,0,1,0.348,0,0
163.71,5,0.161,27,1928,3,135.8,1,0,0.474,0,0
42.31,22,0.378,69,56,4,182.43,2,0,0.266,0,0
266.24,21,0.219,25,301,6,317.53,0,0,0.178,0,0
54.48,8,0.49,47,1699,2,158.81,0,0,0.532,0,1
1087.41,18,0.402,37,1300,3,184.25,1,1,0.354,0,0
464.12,7,0.571,75,2301,7,155.17,0,0,0.319,0,0
179.58,6,0.5,59,1585,3,252.19,1,0,0.443,0,0
140.98,22,0.287,61,2602,2,68.85,0,1,0.249,0,0
167.87,8,0.515,56,2965,2,143.14,0,0,0.407,0,1
246.81,15,0.283,59,3486,3,39.41,0,0,0.288,1,1
75.51,22,0.36,39,3158,4,223.83,1,0,0.275,0,0
129.25,0,0.213,39,2874,3,162.5,0,0,0.063,0,0
17.25,11,0.462,19,3567,2,76.33,1,1,0.489,1,1
428.41,9,0.345,21,2658,6,69.86,0,1,0.332,0,0
524.23,21,0.657,47,443,4,57.76,0,0,0.179,0,0
89.83,15,0.054,60,683,6,332.19,0,0,0.345,0,0
51.67,7,0.417,44,1634,2,108.6,0,1,0.234,0,0
1047.5,21,0.429,25,3310,4,239.91,0,0,0.273,0,1
164.0,12,0.084,71,1441,4,232.46,0,0,0.464,0,0
1006.3,7,0.16,25,62,8,167.74,1,0,0.362,0,0
71.41,1,0.115,58,904,3,238.71,1,0,0.266,0,0
92.05,16,0.495,25,2442,4,275.32,0,0,0.112,0,0
1031.66,5,0.453,55,2402,8,160.15,2,0,0.641,0,0
92.05,18,0.468,68,3529,4,68.61,2,0,0.099,0,0
81.13,23,0.106,29,2162,4,166.49,1,0,0.405,0,0
165.76,13,0.073,68,3175,6,220.42,0,0,0.658,0,0
99.18,2,0.076,67,2677,3,47.35,0,0,0.21,0,0
29.51,10,0.453,51,3036,4,186.75,1,0,0.105,0,0
83.04,4,0.122,73,1304,4,115.31,0,1,0.257,0,1
284.69,18,0.136,51,1636,7,128.03,0,1,0.456,1,1
137.77,3,0.157,47,3319,5,234.6,1,0,0.139,0,0
375.34,15,0.327,58,2774,2,118.08,2,1,0.419,0,0
145.14,7,0.444,20,1868,2,121.85,0,1,0.19,0,0
172.84,22,0.266,74,3510,3,325.04,1,1,0.394,1,1
80.81,11,0.432,44,1680,6,82.03,3,0,0.236,0,0
109.58,8,0.413,66,1952,2,37.73,1,0,0.153,0,0
37.62,9,0.296,33,3300,0,140.29,0,0,0.303,1,0
163.64,11,0.385,37,2779,5,43.98,2,0,0.229,0,0
248.62,15,0.255,57,1517,2,134.99,0,0,0.602,0,0
224.25,1,0.365,73,3409,5,101.13,2,0,0.089,0,1
160.98,6,0.311,69,1366,5,91.95,1,0,0.083,0,0
38.15,16,0.471,49,2377,5,153.74,2,1,0.19,0,0
94.77,5,0.448,31,842,2,110.77,0,0,0.223,0,0
488.16,2,0.365,36,483,4,76.51,2,0,0.502,0,1
57.98,7,0.121,22,262,2,135.01,1,0,0.359,0,0
149.94,3,0.411,52,1625,5,199.93,3,0,0.421,0,1
690.93,6,0.311,74,1239,3,63.96,1,0,0.083,0,0
126.2,6,0.624,25,2231,4,43.75,1,0,0.333,0,0
188.44,1,0.372,29,55,2,331.65,0,0,0.459,0,0
482.72,16,0.182,72,2805,1,124.39,0,0,0.301,0,0
1437.55,15,0.223,73,1597,1,149.96,0,0,0.185,0,0
58.37,21,0.397,73,1377,4,527.87,0,0,0.327,0,0
159.07,18,0.54,44,1669,2,242.45,1,0,0.128,1,0
463.85,4,0.338,53,2316,3,120.02,0,0,0.318,0,0
412.15,16,0.366,43,1163,3,38.3,0,0,0.47,0,0
74.5,22,0.224,65,2392,5,215.49,1,0,0.266,0,0
48.42,6,0.086,27,3577,1,112.35,0,1,0.674,0,0
980.13,20,0.025,74,3485,5,138.3,1,0,0.079,0,0
18.35,21,0.14,74,3534,2,274.99,0,0,0.802,0,0
100.99,13,0.127,66,1166,5,428.62,1,0,0.621,0,0
133.83,1,0.287,54,2602,5,143.26,1,0,0.515,0,1
29.91,0,0.32,35,2438,3,292.29,0,0,0.383,0,0
599.25,17,0.351,47,1364,6,258.15,1,1,0.233,0,0
140.36,17,0.428,56,1080,3,310.01,0,0,0.065,1,0
175.57,18,0.18,24,952,5,222.93,1,0,0.319,0,0
146.63,18,0.116,21,1857,5,394.61,2,1,0.605,0,0
77.5,6,0.185,59,3484,3,78.26,0,0,0.339,0,0
1485.7,21,0.147,61,284,4,316.2,0,0,0.207,0,0
29.15,2,0.323,69,549,2,246.65,1,0,0.063,0,0
110.86,9,0.397,31,976,1,124.83,1,0,0.664,0,0
161.61,11,0.375,33,3016,4,86.35,1,0,0.149,0,0
178.28,0,0.111,20,1582,2,55.94,0,0,0.245,0,0
113.17,17,0.058,39,3017,5,215.39,0,0,0.181,0,0
99.49,15,0.266,49,985,7,141.69,1,0,0.414,0,0
282.93,21,0.044,25,3033,1,204.3,0,0,0.339,0,0
52.14,0,0.133,24,3639,3,152.06,3,0,0.41,0,0
72.35,22,0.426,49,325,5,182.61,0,0,0.284,1,0
185.92,1,0.321,56,625,11,204.02,1,0,0.67,1,1
60.41,12,0.196,36,360,6,63.73,2,0,0.265,0,0
110.24,15,0.277,60,1050,4,229.58,1,0,0.696,0,0
56.01,19,0.324,65,1131,3,113.94,0,0,0.378,0,0
79.4,8,0.293,20,3638,3,142.44,0,0,0.181,0,0
159.42,4,0.339,74,643,5,141.13,0,0,0.093,0,0
314.63,15,0.269,18,2469,7,270.38,0,1,0.324,0,0
117.22,12,0.35,45,814,3,173.96,1,0,0.229,0,0
121.89,10,0.511,57,202,5,159.55,3,0,0.311,0,0
634.77,8,0.242,64,754,2,122.68,0,0,0.447,0,0
1184.11,21,0.364,31,2164,0,35.52,0,1,0.23,0,0
512.65,18,0.318,49,778,5,201.6,0,0,0.276,0,0
49.64,2,0.217,21,1083,4,108.64,1,0,0.202,1,1
138.44,23,0.289,38,3591,5,52.52,0,1,0.317,0,0
161.07,6,0.501,59,2908,4,35.43,0,0,0.144,0,0
363.23,3,0.19,37,313,3,305.19,0,0,0.33,0,0
182.67,15,0.099,51,1462,5,27.77,1,0,0.221,1,0
194.72,7,0.46,45,510,6,195.0,1,0,0.34,0,0
757.21,5,0.213,41,962,8,108.97,1,0,0.596,1,1
75.9,21,0.49,73,1337,4,165.76,2,0,0.172,0,0
534.29,20,0.323,61,1656,5,29.61,3,0,0.135,0,0
56.17,8,0.096,65,2051,1,200.4,0,0,0.399,0,0
1003.67,4,0.371,27,3245,5,118.36,0,0,0.388,0,0
266.64,5,0.187,69,925,4,122.99,1,0,0.142,0,0
261.08,18,0.254,75,2943,4,223.48,3,0,0.177,0,0
49.79,17,0.156,54,622,4,71.56,3,0,0.796,0,0
170.87,7,0.37,53,2357,2,161.68,2,0,0.307,0,1
560.14,12,0.267,18,3146,4,37.05,2,0,0.339,0,1
496.02,18,0.221,44,2334,5,111.84,0,1,0.717,0,0
29.47,0,0.61,69,1205,4,59.78,0,1,0.613,0,0
88.39,0,0.225,37,2094,6,94.89,0,0,0.406,0,0
286.73,11,0.667,22,3163,7,163.36,0,1,0.267,0,1
428.35,18,0.228,57,2732,5,37.34,2,0,0.121,0,0
642.68,0,0.468,49,2226,2,61.85,1,0,0.105,1,1
25.13,1,0.342,46,1811,7,57.92,0,0,0.216,0,0
63.53,21,0.518,47,135,3,99.53,2,0,0.515,0,0
333.26,21,0.535,45,2309,6,138.44,1,1,0.549,0,1
13.14,17,0.201,38,2104,5,151.44,1,0,0.219,0,0
225.79,18,0.119,39,1166,4,85.58,0,0,0.489,0,0
29.04,18,0.131,75,3221,2,53.87,0,1,0.364,0,1
77.28,13,0.225,75,328,5,221.38,0,0,0.513,0,0
449.03,1,0.582,26,916,3,184.18,0,0,0.084,0,0
227.11,0,0.24,49,2357,4,32.52,2,0,0.689,0,0
85.97,17,0.467,19,1860,1,94.42,3,1,0.318,0,0
112.22,17,0.213,33,2452,2,97.33,0,1,0.404,0,0
371.05,14,0.385,63,106,3,456.4,2,0,0.58,0,0
239.81,13,0.398,74,3326,6,96.12,1,1,0.295,0,0
184.34,6,0.158,56,3256,3,233.67,1,0,0.425,0,0
266.11,15,0.155,41,574,0,70.95,0,0,0.206,0,0
16.59,17,0.501,27,2551,4,89.55,2,0,0.41,0,0
488.68,15,0.216,56,1602,2,210.04,3,1,0.344,0,0
183.0,21,0.665,36,2278,6,57.63,1,0,0.525,0,0
186.62,8,0.401,49,1074,5,173.86,0,0,0.657,0,0
433.52,23,0.449,24,1958,2,98.88,1,0,0.6,1,0
315.89,12,0.271,50,116,3,125.62,1,0,0.404,0,0
94.29,21,0.568,58,2727,8,148.0,1,0,0.147,0,0
396.51,9,0.353,63,594,2,202.98,1,0,0.517,0,1
2001.56,9,0.291,25,2013,0,116.8,2,1,0.281,0,0
49.29,23,0.079,38,2639,3,28.31,0,0,0.418,0,0
54.99,7,0.123,57,2655,1,154.29,0,0,0.516,1,1
2833.01,2,0.333,39,247,7,44.43,1,1,0.313,0,1
57.29,8,0.128,29,470,3,224.75,0,0,0.058,0,0
45.57,5,0.278,53,50,6,321.96,0,0,0.474,1,1
132.13,17,0.547,33,3295,2,71.7,0,0,0.442,0,0
111.6,9,0.183,54,2675,2,107.17,2,0,0.218,0,0
38.1,16,0.382,35,3258,3,46.52,1,1,0.128,0,0
183.6,4,0.051,23,786,4,120.89,1,0,0.546,0,0
114.73,16,0.065,28,836,5,48.13,2,0,0.531,1,0
515.26,11,0.207,29,2344,7,29.47,0,0,0.331,0,1
456.85,14,0.339,61,1733,3,111.44,1,0,0.358,0,0
74.3,17,0.305,23,637,1,82.7,0,0,0.569,0,0
153.66,8,0.394,46,1371,5,345.61,0,0,0.562,0,0
86.94,14,0.042,33,2933,7,66.87,1,0,0.368,0,0
447.33,17,0.168,72,1612,4,74.37,2,0,0.201,0,1
182.43,15,0.127,41,2873,3,288.67,2,0,0.174,0,0
116.71,9,0.355,66,1418,6,144.57,0,0,0.294,0,1
36.29,12,0.014,55,985,3,285.28,2,0,0.277,0,0
116.43,22,0.117,44,2287,3,78.72,1,0,0.363,0,0
37.87,22,0.222,26,2530,3,55.57,1,0,0.543,0,0
97.44,6,0.518,41,890,5,152.84,0,0,0.631,1,0
